,mem_C,max_memAB,min_memAB,avg_memAB,sim_AC,sim_BC,max_simACBC,min_simACBC,mem_max_simACBC,mem_min_simACBC,semantic_similarity,category
guinea_pig_03s&&banjo_01s,0.8607448935508728,0.868309497833252,0.7704219818115234,0.8193657398223877,0.7886763215065002,0.6758549213409424,0.7886763215065002,0.6758549213409424,0.868309497833252,0.7704219818115234,0.8707352607877822,HS
guinea_pig_12s&&banjo_11s,0.8792442083358765,0.8864438533782959,0.8055516481399536,0.8459977507591248,0.6903201341629028,0.7817890644073486,0.7817890644073486,0.6903201341629028,0.8055516481399536,0.8864438533782959,0.8707352607877822,HS
guinea_pig_02s&&banjo_06s,0.8461425304412842,0.8794828653335571,0.7938541173934937,0.8366684913635254,0.7258651852607727,0.7323244214057922,0.7323244214057922,0.7258651852607727,0.7938541173934937,0.8794828653335571,0.8707352607877822,HS
vegetable_01b&&pheasant_20s,0.7861586809158325,0.8162318468093872,0.790418803691864,0.8033253252506256,0.7902093529701233,0.690203845500946,0.7902093529701233,0.690203845500946,0.8162318468093872,0.790418803691864,0.8689689843085373,HS
vegetable_06s&&pheasant_18s,0.8782329559326172,0.8730010986328125,0.77866131067276,0.8258312046527863,0.9598102569580078,0.5973526239395142,0.9598102569580078,0.5973526239395142,0.8730010986328125,0.77866131067276,0.8689689843085373,HS
toast_08s&&parfait_21s,0.8505150675773621,0.9414947628974915,0.9367743134498596,0.9391345381736755,0.7711795568466187,0.8330519795417786,0.8330519795417786,0.7711795568466187,0.9414947628974915,0.9367743134498596,0.8684536454942149,HS
toast_06s&&parfait_06s,0.8748252391815186,0.8852221965789795,0.8575718402862549,0.8713970184326172,0.6495593786239624,0.8806634545326233,0.8806634545326233,0.6495593786239624,0.8852221965789795,0.8575718402862549,0.8684536454942149,HS
toast_12s&&parfait_01b,0.8719800114631653,0.870190441608429,0.8475555181503296,0.8588729798793793,0.6919155120849609,0.9433122873306274,0.9433122873306274,0.6919155120849609,0.870190441608429,0.8475555181503296,0.8684536454942149,HS
toast_13s&&parfait_08s,0.8634105920791626,0.8887596726417542,0.8838966488838196,0.8863281607627869,0.6632064580917358,0.9672623872756958,0.9672623872756958,0.6632064580917358,0.8838966488838196,0.8887596726417542,0.8684536454942149,HS
toast_02s&&parfait_20s,0.9058952331542969,0.8623421788215637,0.8008031249046326,0.8315726518630981,0.6459394693374634,0.7930682301521301,0.7930682301521301,0.6459394693374634,0.8623421788215637,0.8008031249046326,0.8684536454942149,HS
toast_01b&&parfait_07s,0.714259922504425,0.9473332166671753,0.9067827463150024,0.9270579814910889,0.7070063352584839,0.7518970370292664,0.7518970370292664,0.7070063352584839,0.9473332166671753,0.9067827463150024,0.8684536454942149,HS
toast_04s&&parfait_13s,0.8526895642280579,0.8697815537452698,0.8674923777580261,0.868636965751648,0.7707163095474243,0.8573362231254578,0.8573362231254578,0.7707163095474243,0.8674923777580261,0.8697815537452698,0.8684536454942149,HS
mallet_12s&&banjo_05s,0.7318370342254639,0.9269184470176697,0.8123238682746887,0.8696211576461792,0.6700179576873779,0.9121468663215637,0.9121468663215637,0.6700179576873779,0.8123238682746887,0.9269184470176697,0.8677256753683832,HS
mallet_09s&&banjo_13s,0.832852840423584,0.9689992666244507,0.6675518751144409,0.8182755708694458,0.7770662307739258,0.8693505525588989,0.8693505525588989,0.7770662307739258,0.6675518751144409,0.9689992666244507,0.8677256753683832,HS
mallet_13s&&banjo_15s,0.84376060962677,0.9376366138458252,0.8066905736923218,0.8721635937690735,0.731626033782959,0.9473928809165955,0.9473928809165955,0.731626033782959,0.8066905736923218,0.9376366138458252,0.8677256753683832,HS
mallet_02s&&banjo_03s,0.7239892482757568,0.9505125880241394,0.7272670865058899,0.8388898372650146,0.715913712978363,0.9463241100311279,0.9463241100311279,0.715913712978363,0.7272670865058899,0.9505125880241394,0.8677256753683832,HS
mallet_14s&&banjo_12s,0.8489986062049866,0.9152629375457764,0.8025527000427246,0.8589078187942505,0.7002997994422913,0.9455158114433289,0.9455158114433289,0.7002997994422913,0.8025527000427246,0.9152629375457764,0.8677256753683832,HS
mallet_15s&&banjo_04s,0.7933565378189087,0.887270450592041,0.7781960368156433,0.8327332437038422,0.5923735499382019,0.9358387589454651,0.9358387589454651,0.5923735499382019,0.7781960368156433,0.887270450592041,0.8677256753683832,HS
mallet_08s&&banjo_16s,0.7099172472953796,0.8672845959663391,0.7125481367111206,0.7899163663387299,0.6807723045349121,0.8445006012916565,0.8445006012916565,0.6807723045349121,0.7125481367111206,0.8672845959663391,0.8677256753683832,HS
swing_12s&&shelf_01b,0.8165340423583984,0.9344930648803711,0.8058849573135376,0.8701890110969543,0.6564749479293823,0.8849030137062073,0.8849030137062073,0.6564749479293823,0.9344930648803711,0.8058849573135376,0.8663675548516191,HS
swing_08s&&shelf_06s,0.7372750043869019,0.904829204082489,0.7296846508979797,0.8172569274902344,0.9669819474220276,0.7670835852622986,0.9669819474220276,0.7670835852622986,0.7296846508979797,0.904829204082489,0.8663675548516191,HS
swing_01b&&shelf_04s,0.9163442850112915,0.9536615014076233,0.6868373155593872,0.8202494084835052,0.7009307742118835,0.8612784147262573,0.8612784147262573,0.7009307742118835,0.9536615014076233,0.6868373155593872,0.8663675548516191,HS
swing_10s&&shelf_12s,0.8319166898727417,0.956044614315033,0.7306532859802246,0.8433489501476288,0.7707629203796387,0.9523494839668274,0.9523494839668274,0.7707629203796387,0.7306532859802246,0.956044614315033,0.8663675548516191,HS
swing_05s&&shelf_09s,0.9208357930183411,0.9183191061019897,0.8405078649520874,0.8794134855270386,0.9687422513961792,0.6977540850639343,0.9687422513961792,0.6977540850639343,0.9183191061019897,0.8405078649520874,0.8663675548516191,HS
wrap_12s&&speedometer_02s,0.8084937930107117,0.9118543863296509,0.7631160616874695,0.8374852240085602,0.833917498588562,0.758953332901001,0.833917498588562,0.758953332901001,0.9118543863296509,0.7631160616874695,0.865892626436293,HS
wrap_04s&&speedometer_06s,0.9011040329933167,0.8841707706451416,0.8387689590454102,0.8614698648452759,0.7353067994117737,0.8112824559211731,0.8112824559211731,0.7353067994117737,0.8387689590454102,0.8841707706451416,0.865892626436293,HS
wrap_07s&&speedometer_04s,0.8281060457229614,0.8753482699394226,0.8713085055351257,0.8733283877372742,0.7218421101570129,0.7413038015365601,0.7413038015365601,0.7218421101570129,0.8753482699394226,0.8713085055351257,0.865892626436293,HS
wrap_14s&&speedometer_08s,0.8112115263938904,0.8712171316146851,0.8426722288131714,0.8569446802139282,0.9253429770469666,0.655696451663971,0.9253429770469666,0.655696451663971,0.8426722288131714,0.8712171316146851,0.865892626436293,HS
wrap_02s&&speedometer_09s,0.8062193393707275,0.8471415042877197,0.6884618997573853,0.7678017020225525,0.770732045173645,0.6547825932502747,0.770732045173645,0.6547825932502747,0.6884618997573853,0.8471415042877197,0.865892626436293,HS
onion_05s&&flour_07s,0.9001532196998596,0.8998426795005798,0.8841515779495239,0.8919971287250519,0.5721676349639893,0.9685441851615906,0.9685441851615906,0.5721676349639893,0.8998426795005798,0.8841515779495239,0.8646313610484652,HS
pie_02s&&piano_03n,0.7822071313858032,0.8806257247924805,0.7838023900985718,0.8322140574455261,0.8090162873268127,0.7658156156539917,0.8090162873268127,0.7658156156539917,0.8806257247924805,0.7838023900985718,0.864339767750043,HS
pie_16s&&piano_11n,0.8603330850601196,0.8977034687995911,0.8444676995277405,0.8710855841636658,0.7789586782455444,0.6694202423095703,0.7789586782455444,0.6694202423095703,0.8977034687995911,0.8444676995277405,0.864339767750043,HS
pie_19s&&piano_13n,0.8482279777526855,0.9138474464416504,0.8075462579727173,0.8606968522071838,0.5812044143676758,0.8267226815223694,0.8267226815223694,0.5812044143676758,0.8075462579727173,0.9138474464416504,0.864339767750043,HS
pie_05s&&piano_02n,0.861207127571106,0.8935502767562866,0.8406609892845154,0.867105633020401,0.836252748966217,0.5774515867233276,0.836252748966217,0.5774515867233276,0.8406609892845154,0.8935502767562866,0.864339767750043,HS
pie_12s&&piano_10n,0.8532761335372925,0.869053304195404,0.8532680869102478,0.8611606955528259,0.5235064625740051,0.9615368247032166,0.9615368247032166,0.5235064625740051,0.869053304195404,0.8532680869102478,0.864339767750043,HS
pie_11s&&piano_04n,0.7726311683654785,0.8721463680267334,0.7572744488716125,0.814710408449173,0.5543969869613647,0.9094182252883911,0.9094182252883911,0.5543969869613647,0.7572744488716125,0.8721463680267334,0.864339767750043,HS
scallion_08s&&bus_07n,0.7955244183540344,0.9047327637672424,0.7361578941345215,0.820445328950882,0.5359694957733154,0.9535991549491882,0.9535991549491882,0.5359694957733154,0.7361578941345215,0.9047327637672424,0.8634638666147324,HS
scallion_13n&&bus_01b,0.7548015713691711,0.9228896498680115,0.7521335482597351,0.8375115990638733,0.6634196639060974,0.7734507918357849,0.7734507918357849,0.6634196639060974,0.7521335482597351,0.9228896498680115,0.8634638666147324,HS
scallion_15s&&bus_11n,0.7741913795471191,0.8466211557388306,0.808741569519043,0.8276813626289368,0.6927652359008789,0.7650289535522461,0.7650289535522461,0.6927652359008789,0.808741569519043,0.8466211557388306,0.8634638666147324,HS
scallion_07s&&bus_08s,0.8356635570526123,0.9157813191413879,0.7843269109725952,0.8500541150569916,0.7469757199287415,0.7061710953712463,0.7469757199287415,0.7061710953712463,0.9157813191413879,0.7843269109725952,0.8634638666147324,HS
toad_08s&&oilcan_03s,0.8317893147468567,0.9170090556144714,0.8535054326057434,0.8852572441101074,0.6433908343315125,0.8414002060890198,0.8414002060890198,0.6433908343315125,0.8535054326057434,0.9170090556144714,0.8632484548714464,HS
toad_05s&&oilcan_08s,0.8785041570663452,0.9309081435203552,0.8790816068649292,0.9049948751926422,0.5411534905433655,0.9529505968093872,0.9529505968093872,0.5411534905433655,0.8790816068649292,0.9309081435203552,0.8632484548714464,HS
toad_09s&&oilcan_10s,0.8172966837882996,0.9156549572944641,0.7552564144134521,0.8354556858539581,0.6945969462394714,0.7332184910774231,0.7332184910774231,0.6945969462394714,0.7552564144134521,0.9156549572944641,0.8632484548714464,HS
toad_04s&&oilcan_09s,0.8738105893135071,0.9056079983711243,0.8300363421440125,0.8678221702575684,0.7382181286811829,0.7695626020431519,0.7695626020431519,0.7382181286811829,0.8300363421440125,0.9056079983711243,0.8632484548714464,HS
toad_10s&&oilcan_06s,0.8657898306846619,0.9140641689300537,0.8769040703773499,0.8954841196537018,0.5416877865791321,0.7396026849746704,0.7396026849746704,0.5416877865791321,0.8769040703773499,0.9140641689300537,0.8632484548714464,HS
toad_14s&&oilcan_11s,0.8804380893707275,0.8992070555686951,0.8303995132446289,0.864803284406662,0.7973531484603882,0.659278154373169,0.7973531484603882,0.659278154373169,0.8992070555686951,0.8303995132446289,0.8632484548714464,HS
toad_07s&&oilcan_05s,0.8435525298118591,0.8873197436332703,0.842939555644989,0.8651296496391296,0.7525796294212341,0.8195043206214905,0.8195043206214905,0.7525796294212341,0.842939555644989,0.8873197436332703,0.8632484548714464,HS
pheasant_15s&&cello_10s,0.8809270262718201,0.8199877142906189,0.7506967186927795,0.7853422164916992,0.6402552723884583,0.7855648398399353,0.7855648398399353,0.6402552723884583,0.7506967186927795,0.8199877142906189,0.8632184048607349,HS
pheasant_05s&&cello_13s,0.8410950303077698,0.8274812698364258,0.8087605834007263,0.818120926618576,0.6320725679397583,0.7599836587905884,0.7599836587905884,0.6320725679397583,0.8274812698364258,0.8087605834007263,0.8632184048607349,HS
pheasant_07s&&cello_08s,0.8896452188491821,0.7958435416221619,0.7627328634262085,0.7792882025241852,0.6242738962173462,0.6497375965118408,0.6497375965118408,0.6242738962173462,0.7958435416221619,0.7627328634262085,0.8632184048607349,HS
pheasant_19s&&cello_12s,0.8215799927711487,0.853807270526886,0.8386714458465576,0.8462393581867218,0.6749897599220276,0.7951022386550903,0.7951022386550903,0.6749897599220276,0.8386714458465576,0.853807270526886,0.8632184048607349,HS
pheasant_18s&&cello_03s,0.7855112552642822,0.8412619233131409,0.77866131067276,0.8099616169929504,0.6851041316986084,0.6521342992782593,0.6851041316986084,0.6521342992782593,0.77866131067276,0.8412619233131409,0.8632184048607349,HS
pepperoni_10s&&dogfood_04s,0.7384592294692993,0.9259981513023376,0.8963004946708679,0.9111493229866028,0.7264869213104248,0.6929339170455933,0.7264869213104248,0.6929339170455933,0.8963004946708679,0.9259981513023376,0.9610101483477153,LS
pepperoni_03s&&dogfood_02s,0.8298016786575317,0.9662384986877441,0.8596779108047485,0.9129582047462463,0.6792910099029541,0.7142854332923889,0.7142854332923889,0.6792910099029541,0.8596779108047485,0.9662384986877441,0.9610101483477153,LS
pepperoni_07s&&dogfood_11s,0.8962326645851135,0.8968806266784668,0.8965649604797363,0.8967227935791016,0.8171090483665466,0.8431198596954346,0.8431198596954346,0.8171090483665466,0.8965649604797363,0.8968806266784668,0.9610101483477153,LS
pepperoni_12s&&dogfood_09s,0.7189653515815735,0.8841603994369507,0.8384872674942017,0.8613238334655762,0.7422477006912231,0.791904091835022,0.791904091835022,0.7422477006912231,0.8384872674942017,0.8841603994369507,0.9610101483477153,LS
pepperoni_04s&&dogfood_13s,0.8230890035629272,0.9722782969474792,0.9164614677429199,0.9443698823451996,0.6460814476013184,0.6547479629516602,0.6547479629516602,0.6460814476013184,0.9164614677429199,0.9722782969474792,0.9610101483477153,LS
pepperoni_01b&&dogfood_03s,0.7916105389595032,0.8902219533920288,0.8627448678016663,0.8764834105968475,0.7158263921737671,0.8438034653663635,0.8438034653663635,0.7158263921737671,0.8902219533920288,0.8627448678016663,0.9610101483477153,LS
mole_03s&&deer_03s,0.7936127781867981,0.8624148368835449,0.7943907976150513,0.8284028172492981,0.6545445919036865,0.9486806988716125,0.9486806988716125,0.6545445919036865,0.7943907976150513,0.8624148368835449,0.9007321597370284,LS
mole_04s&&deer_11s,0.8109533190727234,0.8326240181922913,0.8210844993591309,0.8268542587757111,0.6450037360191345,0.9442821145057678,0.9442821145057678,0.6450037360191345,0.8210844993591309,0.8326240181922913,0.9007321597370284,LS
mole_11s&&deer_05s,0.7568526268005371,0.9581856727600098,0.7930091023445129,0.8755973875522614,0.6360169649124146,0.9419618844985962,0.9419618844985962,0.6360169649124146,0.7930091023445129,0.9581856727600098,0.9007321597370284,LS
blueberry_06n&&berry_06s,0.8297949433326721,0.8812038898468018,0.8100795149803162,0.845641702413559,0.8802031874656677,0.9502049088478088,0.9502049088478088,0.8802031874656677,0.8100795149803162,0.8812038898468018,0.8835782478160507,LS
blueberry_12n&&berry_09s,0.9242218136787415,0.9767013788223267,0.9215540289878845,0.9491277039051056,0.7089744806289673,0.9451448321342468,0.9451448321342468,0.7089744806289673,0.9215540289878845,0.9767013788223267,0.8835782478160507,LS
blueberry_08s&&berry_11s,0.8300984501838684,0.9732710123062134,0.8496491312980652,0.9114600718021393,0.8901804685592651,0.9592717885971069,0.9592717885971069,0.8901804685592651,0.8496491312980652,0.9732710123062134,0.8835782478160507,LS
blueberry_01b&&berry_03s,0.7548255920410156,0.7969614863395691,0.7959742546081543,0.7964678704738617,0.7664298415184021,0.9535413384437561,0.9535413384437561,0.7664298415184021,0.7969614863395691,0.7959742546081543,0.8835782478160507,LS
syrup_01s&&burrito_02s,0.6870838403701782,0.9220455288887024,0.7785412669181824,0.8502933979034424,0.5781344175338745,0.9589099287986755,0.9589099287986755,0.5781344175338745,0.7785412669181824,0.9220455288887024,0.8681031704639932,LS
syrup_08s&&burrito_09n,0.7975533604621887,0.908886194229126,0.7729418277740479,0.8409140110015869,0.810225248336792,0.5320908427238464,0.810225248336792,0.5320908427238464,0.7729418277740479,0.908886194229126,0.8681031704639932,LS
ham_05s&&cheeseburger_01b,0.9116289615631104,0.9199748039245605,0.8740045428276062,0.8969896733760834,0.9447407722473145,0.7288176417350769,0.9447407722473145,0.7288176417350769,0.9199748039245605,0.8740045428276062,0.8550372282245138,LS
ham_12s&&cheeseburger_12s,0.8419830203056335,0.855517566204071,0.852025032043457,0.853771299123764,0.8005098104476929,0.8225809335708618,0.8225809335708618,0.8005098104476929,0.852025032043457,0.855517566204071,0.8550372282245138,LS
ham_03s&&cheeseburger_09s,0.825587272644043,0.9093238711357117,0.8839367032051086,0.8966302871704102,0.7364389300346375,0.7518201470375061,0.7518201470375061,0.7364389300346375,0.9093238711357117,0.8839367032051086,0.8550372282245138,LS
ham_04s&&cheeseburger_05s,0.8145760893821716,0.8883889317512512,0.8445866107940674,0.8664877712726593,0.7462329864501953,0.8009147047996521,0.8009147047996521,0.7462329864501953,0.8445866107940674,0.8883889317512512,0.8550372282245138,LS
ham_01b&&cheeseburger_04n,0.9170216917991638,0.8914251327514648,0.878717303276062,0.8850712180137634,0.8082497715950012,0.8134271502494812,0.8134271502494812,0.8082497715950012,0.878717303276062,0.8914251327514648,0.8550372282245138,LS
ham_10s&&cheeseburger_11s,0.8835810422897339,0.9279785752296448,0.8728482127189636,0.9004133939743042,0.8313295841217041,0.7872097492218018,0.8313295841217041,0.7872097492218018,0.9279785752296448,0.8728482127189636,0.8550372282245138,LS
ham_02s&&cheeseburger_03s,0.804171621799469,0.9199033379554749,0.833823025226593,0.8768631815910339,0.7690348029136658,0.8634451627731323,0.8634451627731323,0.7690348029136658,0.833823025226593,0.9199033379554749,0.8550372282245138,LS
ham_11s&&cheeseburger_07s,0.8495153188705444,0.8994473814964294,0.8834614753723145,0.891454428434372,0.7682124972343445,0.8404896259307861,0.8404896259307861,0.7682124972343445,0.8834614753723145,0.8994473814964294,0.8550372282245138,LS
ham_09s&&cheeseburger_02s,0.9127757549285889,0.9022791385650635,0.9004943370819092,0.9013867378234863,0.7654598355293274,0.9220538139343262,0.9220538139343262,0.7654598355293274,0.9004943370819092,0.9022791385650635,0.8550372282245138,LS
cello_13s&&bassoon_19s,0.7908439040184021,0.8274812698364258,0.7942762970924377,0.8108787834644318,0.7614108324050903,0.8196080327033997,0.8196080327033997,0.7614108324050903,0.7942762970924377,0.8274812698364258,0.8538244649413883,LS
cello_10s&&bassoon_06s,0.7477695941925049,0.7989221215248108,0.7506967186927795,0.7748094201087952,0.7589630484580994,0.9699190258979797,0.9699190258979797,0.7589630484580994,0.7989221215248108,0.7506967186927795,0.8538244649413883,LS
cello_12s&&bassoon_01b,0.8005146384239197,0.8386714458465576,0.7794252634048462,0.8090483546257019,0.856150209903717,0.6616547107696533,0.856150209903717,0.6616547107696533,0.8386714458465576,0.7794252634048462,0.8538244649413883,LS
cello_06s&&bassoon_05s,0.8599070310592651,0.8606984615325928,0.8334246873855591,0.8470615744590759,0.9547225832939148,0.8028336763381958,0.9547225832939148,0.8028336763381958,0.8334246873855591,0.8606984615325928,0.8538244649413883,LS
cello_08s&&bassoon_11s,0.783086359500885,0.8416317701339722,0.7958435416221619,0.818737655878067,0.9667586088180542,0.8669020533561707,0.9667586088180542,0.8669020533561707,0.7958435416221619,0.8416317701339722,0.8538244649413883,LS
cello_02s&&bassoon_08s,0.7614470720291138,0.7852203845977783,0.7554327845573425,0.7703265845775604,0.7727286219596863,0.8097814321517944,0.8097814321517944,0.7727286219596863,0.7554327845573425,0.7852203845977783,0.8538244649413883,LS
cello_05s&&bassoon_17s,0.7884694337844849,0.8055047392845154,0.77484530210495,0.7901750206947327,0.9474177360534668,0.808090090751648,0.9474177360534668,0.808090090751648,0.77484530210495,0.8055047392845154,0.8538244649413883,LS
cello_14s&&bassoon_18s,0.7898289561271667,0.8719265460968018,0.7824380993843079,0.8271823227405548,0.7753433585166931,0.8541857600212097,0.8541857600212097,0.7753433585166931,0.7824380993843079,0.8719265460968018,0.8538244649413883,LS
clarinet_11s&&cello_03s,0.8538063168525696,0.8412619233131409,0.7864065170288086,0.8138342201709747,0.7447755932807922,0.9442924857139587,0.9442924857139587,0.7447755932807922,0.8412619233131409,0.7864065170288086,0.8512761206003383,LS
clarinet_07n&&cello_04s,0.8153407573699951,0.8266369700431824,0.7377005219459534,0.7821687459945679,0.7060481309890747,0.8950667381286621,0.8950667381286621,0.7060481309890747,0.8266369700431824,0.7377005219459534,0.8512761206003383,LS
clarinet_05n&&cello_06s,0.859550416469574,0.8334246873855591,0.8282510042190552,0.8308378458023071,0.7864062190055847,0.8695829510688782,0.8695829510688782,0.7864062190055847,0.8334246873855591,0.8282510042190552,0.8512761206003383,LS
clarinet_13s&&cello_05s,0.8062953948974609,0.794904351234436,0.77484530210495,0.784874826669693,0.5943374037742615,0.9647024869918823,0.9647024869918823,0.5943374037742615,0.77484530210495,0.794904351234436,0.8512761206003383,LS
clarinet_08s&&cello_02s,0.733523428440094,0.8805371522903442,0.7852203845977783,0.8328787684440613,0.7715228796005249,0.9188719391822815,0.9188719391822815,0.7715228796005249,0.7852203845977783,0.8805371522903442,0.8512761206003383,LS
clarinet_06s&&cello_11s,0.76938796043396,0.8187066316604614,0.7857494950294495,0.8022280633449554,0.9228606224060059,0.6388739943504333,0.9228606224060059,0.6388739943504333,0.7857494950294495,0.8187066316604614,0.8512761206003383,LS
clarinet_02n&&cello_12s,0.7911444902420044,0.8670644760131836,0.8386714458465576,0.8528679609298706,0.9302878975868225,0.8074634671211243,0.9302878975868225,0.8074634671211243,0.8670644760131836,0.8386714458465576,0.8512761206003383,LS
clarinet_12s&&cello_14s,0.855376124382019,0.9440042972564697,0.8719265460968018,0.9079654216766357,0.6715750694274902,0.9518406987190247,0.9518406987190247,0.6715750694274902,0.8719265460968018,0.9440042972564697,0.8512761206003383,LS
clarinet_07n&&bassoon_18s,0.733979344367981,0.7824380993843079,0.7377005219459534,0.7600693106651306,0.7860357165336609,0.8187475204467773,0.8187475204467773,0.7860357165336609,0.7824380993843079,0.7377005219459534,0.8483918485627824,LS
clarinet_11s&&bassoon_16s,0.6928640007972717,0.7864065170288086,0.7373989224433899,0.7619027197360992,0.928030788898468,0.8657564520835876,0.928030788898468,0.8657564520835876,0.7864065170288086,0.7373989224433899,0.8483918485627824,LS
clarinet_13s&&bassoon_09s,0.787560224533081,0.794904351234436,0.7025395035743713,0.7487219274044037,0.9688023924827576,0.7021887898445129,0.9688023924827576,0.7021887898445129,0.794904351234436,0.7025395035743713,0.8483918485627824,LS
clarinet_06s&&bassoon_11s,0.7668260931968689,0.8416317701339722,0.7857494950294495,0.8136906325817108,0.9610226154327393,0.7842831611633301,0.9610226154327393,0.7842831611633301,0.7857494950294495,0.8416317701339722,0.8483918485627824,LS
toast_10s&&peppermint_02s,0.8837969303131104,0.8952270746231079,0.8748798370361328,0.8850534558296204,0.7302107810974121,0.7214500904083252,0.7302107810974121,0.7214500904083252,0.8952270746231079,0.8748798370361328,0.8457798166468552,LS
toast_01b&&peppermint_10s,0.8675690293312073,0.9067827463150024,0.8980981111526489,0.9024404287338257,0.8967580795288086,0.6950282454490662,0.8967580795288086,0.6950282454490662,0.9067827463150024,0.8980981111526489,0.8457798166468552,LS
toast_08s&&peppermint_06s,0.8088129162788391,0.9367743134498596,0.9323425889015198,0.9345584511756897,0.9408193230628967,0.6808677911758423,0.9408193230628967,0.6808677911758423,0.9367743134498596,0.9323425889015198,0.8457798166468552,LS
grape_16s&&cantaloupe_11s,0.8167734742164612,0.9350045919418335,0.7991735935211182,0.8670890927314758,0.8232321739196777,0.9413901567459106,0.9413901567459106,0.8232321739196777,0.9350045919418335,0.7991735935211182,0.8300043276713914,LS
grape_03s&&cantaloupe_07s,0.7191340327262878,0.8562726974487305,0.7443548440933228,0.8003137707710266,0.9428043365478516,0.7628473043441772,0.9428043365478516,0.7628473043441772,0.7443548440933228,0.8562726974487305,0.8300043276713914,LS
grape_14s&&cantaloupe_02s,0.8196845054626465,0.9405543804168701,0.8432523608207703,0.8919033706188202,0.750181257724762,0.9525479078292847,0.9525479078292847,0.750181257724762,0.8432523608207703,0.9405543804168701,0.8300043276713914,LS
espresso_01b&&coffee_02s,0.8248752951622009,0.8586968779563904,0.8556798696517944,0.8571883738040924,0.864273726940155,0.9235803484916687,0.9235803484916687,0.864273726940155,0.8586968779563904,0.8556798696517944,0.8283766094711285,LS
espresso_02s&&coffee_12s,0.8184003829956055,0.8309551477432251,0.8255894780158997,0.8282723128795624,0.7673672437667847,0.8770762085914612,0.8770762085914612,0.7673672437667847,0.8309551477432251,0.8255894780158997,0.8283766094711285,LS
espresso_06s&&coffee_13s,0.9547845125198364,0.9123557209968567,0.8578439354896545,0.8850998282432556,0.9341487288475037,0.9393815398216248,0.9393815398216248,0.9341487288475037,0.9123557209968567,0.8578439354896545,0.8283766094711285,LS
espresso_07s&&coffee_03s,0.9405642151832581,0.9513902068138123,0.9075786471366882,0.9294844269752502,0.9355267286300659,0.8689802885055542,0.9355267286300659,0.8689802885055542,0.9075786471366882,0.9513902068138123,0.8283766094711285,LS
espresso_10s&&coffee_08s,0.8905208110809326,0.8880527019500732,0.7918009757995605,0.8399268388748169,0.9051153659820557,0.9362214803695679,0.9362214803695679,0.9051153659820557,0.7918009757995605,0.8880527019500732,0.8283766094711285,LS
espresso_03s&&coffee_04s,0.7921262383460999,0.8910357356071472,0.8776172399520874,0.8843264877796173,0.8512729406356812,0.8798204064369202,0.8798204064369202,0.8512729406356812,0.8910357356071472,0.8776172399520874,0.8283766094711285,LS
sorbet_12s&&parfait_12s,0.9120633602142334,0.9411249160766602,0.9191113710403442,0.9301181435585022,0.7922810316085815,0.9552905559539795,0.9552905559539795,0.7922810316085815,0.9191113710403442,0.9411249160766602,0.8258466741820076,LS
ice-cream_cone_15s&&ice_cream_04s,0.9173722863197327,0.8417964577674866,0.7370871901512146,0.7894418239593506,0.7606745362281799,0.8347811698913574,0.8347811698913574,0.7606745362281799,0.8417964577674866,0.7370871901512146,0.8255135820655939,LS
cupcake_17s&&cake_08s,0.786965012550354,0.9150339961051941,0.8574044108390808,0.8862192034721375,0.8808217644691467,0.801412045955658,0.8808217644691467,0.801412045955658,0.8574044108390808,0.9150339961051941,0.8243068578620747,LS
cupcake_10s&&cake_07s,0.8533121347427368,0.9107773303985596,0.8638581037521362,0.8873177170753479,0.7627478837966919,0.9532097578048706,0.9532097578048706,0.7627478837966919,0.8638581037521362,0.9107773303985596,0.8243068578620747,LS
cupcake_06s&&cake_09s,0.7678331732749939,0.8548787236213684,0.8488104939460754,0.8518446087837219,0.8573645949363708,0.8927674293518066,0.8927674293518066,0.8573645949363708,0.8488104939460754,0.8548787236213684,0.8243068578620747,LS
cupcake_08s&&cake_11s,0.8265728950500488,0.9265177249908447,0.9131535291671753,0.91983562707901,0.9140987992286682,0.8820697069168091,0.9140987992286682,0.8820697069168091,0.9265177249908447,0.9131535291671753,0.8243068578620747,LS
cupcake_13s&&cake_14s,0.8986046314239502,0.9364431500434875,0.9206736087799072,0.9285583794116974,0.7854050397872925,0.9437746405601501,0.9437746405601501,0.7854050397872925,0.9364431500434875,0.9206736087799072,0.8243068578620747,LS
cupcake_03s&&cake_03s,0.6847707033157349,0.8623785376548767,0.6944048404693604,0.7783916890621185,0.9350504875183105,0.7934269309043884,0.9350504875183105,0.7934269309043884,0.6944048404693604,0.8623785376548767,0.8243068578620747,LS
bok_choy_01b&&asparagus_06s,0.9515232443809509,0.9692842960357666,0.8957909345626831,0.9325376152992249,0.911142110824585,0.8902043104171753,0.911142110824585,0.8902043104171753,0.9692842960357666,0.8957909345626831,0.8220462024058847,LS
bok_choy_08s&&asparagus_10s,0.8975063562393188,0.9286382794380188,0.869117021560669,0.8988776504993439,0.878104031085968,0.9119867086410522,0.9119867086410522,0.878104031085968,0.869117021560669,0.9286382794380188,0.8220462024058847,LS
dog_02s&&dalmatian_01b,0.8548938035964966,0.8515430092811584,0.8259062170982361,0.8387246131896973,0.7301737666130066,0.9112828969955444,0.9112828969955444,0.7301737666130066,0.8515430092811584,0.8259062170982361,0.8212036875088105,LS
